snapshot_date,mpn,source,status,http_status,match_type,matched_mpn,lead_time_weeks,detail,collected_at
2026-08-24,AD7790BRMZ,digikey,ok,200.0,exact,AD7790BRMZ,10.0,,2026-08-24T07:25:10+00:00
2026-08-24,AD7327BRUZ,digikey,ok,200.0,exact,AD7327BRUZ,19.0,,2026-08-24T07:25:11+00:00
2026-08-24,AD7714YNZ,digikey,ok,200.0,exact,AD7714YNZ,13.0,,2026-08-24T07:25:13+00:00
2026-08-24,ADG849YKSZ-500RL7,digikey,ok,200.0,exact,ADG849YKSZ-500RL7,10.0,,2026-08-24T07:25:14+00:00
2026-08-24,ADG408BRZ,digikey,ok,200.0,exact,ADG408BRZ,39.0,,2026-08-24T07:25:16+00:00
2026-08-24,AD7738BRUZ,digikey,ok,200.0,exact,AD7738BRUZ,19.0,,2026-08-24T07:25:18+00:00
2026-08-24,ADSP-BF536BBCZ-3A,digikey,ok,200.0,exact,ADSP-BF536BBCZ-3A,19.0,,2026-08-24T07:25:20+00:00
2026-08-24,ADSP-BF548BBCZ-5A,digikey,ok,200.0,exact,ADSP-BF548BBCZ-5A,10.0,,2026-08-24T07:25:21+00:00
2026-08-24,ADSP-BF592KCPZ-2,digikey,ok,200.0,exact,ADSP-BF592KCPZ-2,11.0,,2026-08-24T07:25:23+00:00
2026-08-24,ADSP-BF536BBCZ-4A,digikey,ok,200.0,exact,ADSP-BF536BBCZ-4A,24.0,,2026-08-24T07:25:24+00:00
2026-08-24,ADSP-21369KSWZ-4A,digikey,ok,200.0,exact,ADSP-21369KSWZ-4A,10.0,,2026-08-24T07:25:26+00:00
2026-08-24,AD5410AREZ-REEL7,digikey,ok,200.0,exact,AD5410AREZ-REEL7,39.0,,2026-08-24T07:25:27+00:00
2026-08-24,AD5764ASUZ,digikey,ok,200.0,exact,AD5764ASUZ,24.0,,2026-08-24T07:25:28+00:00
2026-08-24,ADSP-BF609BBCZ-5,digikey,ok,200.0,exact,ADSP-BF609BBCZ-5,19.0,,2026-08-24T07:25:30+00:00
2026-08-24,AD5063BRMZ,digikey,ok,200.0,exact,AD5063BRMZ,10.0,,2026-08-24T07:25:31+00:00
2026-08-24,ADSP-BF533SBBZ500,digikey,ok,200.0,exact,ADSP-BF533SBBZ500,11.0,,2026-08-24T07:25:33+00:00
2026-08-24,AD7811YRUZ,digikey,ok,200.0,exact,AD7811YRUZ,10.0,,2026-08-24T07:25:34+00:00
2026-08-24,AD7811YRZ,digikey,ok,200.0,exact,AD7811YRZ,10.0,,2026-08-24T07:25:35+00:00
2026-08-24,AD5063BRMZ-REEL7,digikey,ok,200.0,exact,AD5063BRMZ-REEL7,10.0,,2026-08-24T07:25:37+00:00
2026-08-24,AD7606BSTZ-6,digikey,ok,200.0,exact,AD7606BSTZ-6,19.0,,2026-08-24T07:25:38+00:00
2026-08-24,AD5410AREZ,digikey,ok,200.0,exact,AD5410AREZ,39.0,,2026-08-24T07:25:40+00:00
2026-08-24,AD5310BRMZ,digikey,ok,200.0,exact,AD5310BRMZ,10.0,,2026-08-24T07:25:42+00:00
2026-08-24,AD7812YRZ,digikey,ok,200.0,exact,AD7812YRZ,10.0,,2026-08-24T07:25:43+00:00
2026-08-24,AD5412AREZ-REEL7,digikey,ok,200.0,exact,AD5412AREZ-REEL7,35.0,,2026-08-24T07:25:45+00:00
2026-08-24,AD4020BRMZ,digikey,ok,200.0,exact,AD4020BRMZ,32.0,,2026-08-24T07:25:46+00:00
2026-08-24,AD5722AREZ,digikey,ok,200.0,exact,AD5722AREZ,31.0,,2026-08-24T07:25:47+00:00
2026-08-24,AD5687BRUZ,digikey,ok,200.0,exact,AD5687BRUZ,10.0,,2026-08-24T07:25:49+00:00
2026-08-24,AD5541CRZ,digikey,ok,200.0,exact,AD5541CRZ,39.0,,2026-08-24T07:25:51+00:00
2026-08-24,AD5391BSTZ-5,digikey,ok,200.0,exact,AD5391BSTZ-5,16.0,,2026-08-24T07:25:53+00:00
2026-08-24,ADAU1401AWBSTZ,digikey,ok,200.0,exact,ADAU1401AWBSTZ,20.0,,2026-08-24T07:25:54+00:00
2026-08-24,AD5392BSTZ-5,digikey,ok,200.0,exact,AD5392BSTZ-5,12.0,,2026-08-24T07:25:56+00:00
2026-08-24,AD5300BRMZ,digikey,ok,200.0,exact,AD5300BRMZ,10.0,,2026-08-24T07:25:57+00:00
2026-08-24,ADZS-21369-EZLITE,digikey,ok,200.0,exact,ADZS-21369-EZLITE,10.0,,2026-08-24T07:25:58+00:00
2026-08-24,AD5390BSTZ-5,digikey,ok,200.0,exact,AD5390BSTZ-5,16.0,,2026-08-24T07:26:00+00:00
2026-08-24,ADSP-21369KSWZ-5A,digikey,ok,200.0,exact,ADSP-21369KSWZ-5A,14.0,,2026-08-24T07:26:01+00:00
2026-08-24,ADSP-BF536BBCZ-4B,digikey,ok,200.0,exact,ADSP-BF536BBCZ-4B,19.0,,2026-08-24T07:26:03+00:00
2026-08-24,ADSP-21161NKCAZ100,digikey,ok,200.0,exact,ADSP-21161NKCAZ100,12.0,,2026-08-24T07:26:05+00:00
2026-08-24,AD7191BRUZ,digikey,ok,200.0,exact,AD7191BRUZ,37.0,,2026-08-24T07:26:06+00:00
2026-08-24,AD5320BRMZ,digikey,ok,200.0,exact,AD5320BRMZ,10.0,,2026-08-24T07:26:08+00:00
2026-08-24,AD7683BRMZ,digikey,ok,200.0,exact,AD7683BRMZ,10.0,,2026-08-24T07:26:09+00:00
2026-08-24,AD7927BRUZ,digikey,ok,200.0,exact,AD7927BRUZ,16.0,,2026-08-24T07:26:11+00:00
2026-08-24,ADSP-BF533SBSTZ400,digikey,ok,200.0,exact,ADSP-BF533SBSTZ400,30.0,,2026-08-24T07:26:13+00:00
2026-08-24,ADSP-2189NBSTZ-320,digikey,ok,200.0,exact,ADSP-2189NBSTZ-320,10.0,,2026-08-24T07:26:14+00:00
2026-08-24,AD7923BRUZ,digikey,ok,200.0,exact,AD7923BRUZ,16.0,,2026-08-24T07:26:15+00:00
2026-08-24,AD5308BRUZ,digikey,ok,200.0,exact,AD5308BRUZ,10.0,,2026-08-24T07:26:17+00:00
2026-08-24,AD1974YSTZ,digikey,ok,200.0,exact,AD1974YSTZ,10.0,,2026-08-24T07:26:19+00:00
2026-08-24,AD5611BKSZ-500RL7,digikey,ok,200.0,exact,AD5611BKSZ-500RL7,10.0,,2026-08-24T07:26:20+00:00
2026-08-24,AD5318BRUZ,digikey,ok,200.0,exact,AD5318BRUZ,20.0,,2026-08-24T07:26:22+00:00
2026-08-24,AD5620BRJZ-1500RL7,digikey,ok,200.0,exact,AD5620BRJZ-1500RL7,36.0,,2026-08-24T07:26:24+00:00
2026-08-24,AD5061BRJZ-2500RL7,digikey,ok,200.0,exact,AD5061BRJZ-2500RL7,39.0,,2026-08-24T07:26:25+00:00
2026-08-24,AD5328BRUZ,digikey,ok,200.0,exact,AD5328BRUZ,10.0,,2026-08-24T07:26:26+00:00
2026-08-24,AD810ANZ,digikey,ok,200.0,exact,AD810ANZ,10.0,,2026-08-24T07:26:28+00:00
2026-08-24,ADA4930-1YCPZ-R7,digikey,ok,200.0,exact,ADA4930-1YCPZ-R7,10.0,,2026-08-24T07:26:29+00:00
2026-08-24,HMC753LP4E,digikey,ok,200.0,exact,HMC753LP4E,37.0,,2026-08-24T07:26:31+00:00
2026-08-24,AD626ANZ,digikey,ok,200.0,exact,AD626ANZ,10.0,,2026-08-24T07:26:32+00:00
2026-08-24,AD8036ARZ,digikey,ok,200.0,exact,AD8036ARZ,10.0,,2026-08-24T07:26:34+00:00
2026-08-24,HMC460LC5,digikey,ok,200.0,exact,HMC460LC5,14.0,,2026-08-24T07:26:35+00:00
2026-08-24,HMC565LC5,digikey,ok,200.0,exact,HMC565LC5,15.0,,2026-08-24T07:26:37+00:00
2026-08-24,AD8429ARZ,digikey,ok,200.0,exact,AD8429ARZ,10.0,,2026-08-24T07:26:38+00:00
2026-08-24,EVAL-PRAOPAMP-1RJZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RJZ,10.0,,2026-08-24T07:26:40+00:00
2026-08-24,EVAL-PRAOPAMP-4RUZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-4RUZ,10.0,,2026-08-24T07:26:41+00:00
2026-08-24,AD633ARZ,digikey,ok,200.0,exact,AD633ARZ,18.0,,2026-08-24T07:26:42+00:00
2026-08-24,AD8011ARZ,digikey,ok,200.0,exact,AD8011ARZ,10.0,,2026-08-24T07:26:44+00:00
2026-08-24,EVAL-PRAOPAMP-1RMZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RMZ,10.0,,2026-08-24T07:26:46+00:00
2026-08-24,ADA4891-1ARZ,digikey,ok,200.0,exact,ADA4891-1ARZ,10.0,,2026-08-24T07:26:47+00:00
2026-08-24,MAX4081SASA+T,digikey,ok,200.0,exact,MAX4081SASA+T,10.0,,2026-08-24T07:26:49+00:00
2026-08-24,AD713JNZ,digikey,ok,200.0,exact,AD713JNZ,46.0,,2026-08-24T07:26:51+00:00
2026-08-24,ADA4899-1YRDZ,digikey,ok,200.0,exact,ADA4899-1YRDZ,11.0,,2026-08-24T07:26:52+00:00
2026-08-24,EVAL-PRAOPAMP-4RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-4RZ,10.0,,2026-08-24T07:26:54+00:00
2026-08-24,AD622ANZ,digikey,ok,200.0,exact,AD622ANZ,10.0,,2026-08-24T07:26:56+00:00
2026-08-24,MAX4238ASA+T,digikey,ok,200.0,exact,MAX4238ASA+T,10.0,,2026-08-24T07:26:58+00:00
2026-08-24,AD8317ACPZ-R7,digikey,ok,200.0,exact,AD8317ACPZ-R7,10.0,,2026-08-24T07:27:00+00:00
2026-08-24,EVAL-PRAOPAMP-2RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-2RZ,10.0,,2026-08-24T07:27:01+00:00
2026-08-24,EVAL-PRAOPAMP-2RMZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-2RMZ,10.0,,2026-08-24T07:27:03+00:00
2026-08-24,MAX44284FAUT+T,digikey,ok,200.0,exact,MAX44284FAUT+T,22.0,,2026-08-24T07:27:04+00:00
2026-08-24,HMC8411LP2FETR,digikey,ok,200.0,exact,HMC8411LP2FETR,10.0,,2026-08-24T07:27:06+00:00
2026-08-24,EVAL-PRAOPAMP-1RZ,digikey,ok,200.0,exact,EVAL-PRAOPAMP-1RZ,10.0,,2026-08-24T07:27:07+00:00
2026-08-24,MAX4490AXK+T,digikey,ok,200.0,exact,MAX4490AXK+T,10.0,,2026-08-24T07:27:09+00:00
2026-08-24,MAX4163EUA+T,digikey,ok,200.0,exact,MAX4163EUA+T,10.0,,2026-08-24T07:27:11+00:00
2026-08-24,AD8032ARMZ,digikey,ok,200.0,exact,AD8032ARMZ,10.0,,2026-08-24T07:27:13+00:00
2026-08-24,ADA4896-2ARMZ,digikey,ok,200.0,exact,ADA4896-2ARMZ,10.0,,2026-08-24T07:27:15+00:00
2026-08-24,AD8676ARZ,digikey,ok,200.0,exact,AD8676ARZ,32.0,,2026-08-24T07:27:17+00:00
2026-08-24,AD694JNZ,digikey,ok,200.0,exact,AD694JNZ,39.0,,2026-08-24T07:27:18+00:00
2026-08-24,AD8662ARZ,digikey,ok,200.0,exact,AD8662ARZ,10.0,,2026-08-24T07:27:19+00:00
2026-08-24,HMC463LP5E,digikey,ok,200.0,exact,HMC463LP5E,37.0,,2026-08-24T07:27:21+00:00
2026-08-24,ADA4841-2YRZ,digikey,ok,200.0,exact,ADA4841-2YRZ,16.0,,2026-08-24T07:27:23+00:00
2026-08-24,AD712JNZ,digikey,ok,200.0,exact,AD712JNZ,11.0,,2026-08-24T07:27:24+00:00
2026-08-24,AD8207WBRZ,digikey,ok,200.0,exact,AD8207WBRZ,10.0,,2026-08-24T07:27:26+00:00
2026-08-24,ADA4505-1ARJZ-R7,digikey,ok,200.0,exact,ADA4505-1ARJZ-R7,10.0,,2026-08-24T07:27:27+00:00
2026-08-24,AD8055ARZ,digikey,ok,200.0,exact,AD8055ARZ,10.0,,2026-08-24T07:27:29+00:00
2026-08-24,AD711JNZ,digikey,ok,200.0,exact,AD711JNZ,10.0,,2026-08-24T07:27:31+00:00
2026-08-24,AD202KN,digikey,ok,200.0,exact,AD202KN,33.0,,2026-08-24T07:27:32+00:00
2026-08-24,MAX4208AUA+,digikey,ok,200.0,exact,MAX4208AUA+,10.0,,2026-08-24T07:27:34+00:00
2026-08-24,SSM3302ACPZ,digikey,ok,200.0,exact,SSM3302ACPZ,39.0,,2026-08-24T07:27:35+00:00
2026-08-24,AD8209WBRMZ,digikey,ok,200.0,exact,AD8209WBRMZ,10.0,,2026-08-24T07:27:37+00:00
2026-08-24,MAX44267AUD+,digikey,ok,200.0,exact,MAX44267AUD+,10.0,,2026-08-24T07:27:39+00:00
2026-08-24,MAX4080TASA+,digikey,ok,200.0,exact,MAX4080TASA+,10.0,,2026-08-24T07:27:40+00:00
2026-08-24,HW-V5-ML550-UNI-G,digikey,ok,200.0,exact,HW-V5-ML550-UNI-G,2.0,,2026-08-24T07:27:42+00:00
2026-08-24,HW-SD3400A-DSP-DB-UNI-G,digikey,ok,200.0,exact,HW-SD3400A-DSP-DB-UNI-G,2.0,,2026-08-24T07:27:44+00:00
2026-08-24,HW-FLYLEADS,digikey,ok,200.0,exact,HW-FLYLEADS,10.0,,2026-08-24T07:27:45+00:00
2026-08-24,XC9536-7VQG44C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:47+00:00
2026-08-24,SK-CRII-L-G,digikey,ok,200.0,exact,SK-CRII-L-G,2.0,,2026-08-24T07:27:48+00:00
2026-08-24,XC95108-10PQG100I,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:49+00:00
2026-08-24,HW-V5-ML506-UNI-G,digikey,ok,200.0,exact,HW-V5-ML506-UNI-G,2.0,,2026-08-24T07:27:50+00:00
2026-08-24,XC2V40-6CS144C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:52+00:00
2026-08-24,XC2C64-7VQ100C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:53+00:00
2026-08-24,XC4062XLA-09BG432C,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:54+00:00
2026-08-24,XC2S200E-6FGG456I,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-24T07:27:56+00:00
2026-08-24,HW-V5-ML507-UNI-G,digikey,ok,200.0,exact,HW-V5-ML507-UNI-G,2.0,,2026-08-24T07:27:57+00:00
2026-08-31,ESP8266EX,digikey,ok,200.0,exact,ESP8266EX,6.0,,2026-08-31T13:14:28+00:00
2026-08-31,113991114,digikey,ok,200.0,exact,113991114,4.0,,2026-08-31T13:14:30+00:00
2026-08-31,113991115,digikey,ok,200.0,exact,113991115,4.0,,2026-08-31T13:14:31+00:00
2026-08-31,DFR1063,digikey,ok,200.0,exact,DFR1063,7.0,,2026-08-31T13:14:32+00:00
2026-08-31,DFR1117,digikey,ok,200.0,exact,DFR1117,9.0,,2026-08-31T13:14:33+00:00
2026-08-31,MIKROE-2542,digikey,ok,200.0,exact,MIKROE-2542,4.0,,2026-08-31T13:14:35+00:00
2026-08-31,DFR1075,digikey,ok,200.0,exact,DFR1075,9.0,,2026-08-31T13:14:36+00:00
2026-08-31,GPY,digikey,ok,200.0,exact,GPY,14.0,,2026-08-31T13:14:37+00:00
2026-08-31,DFR0654,digikey,ok,200.0,exact,DFR0654,9.0,,2026-08-31T13:14:39+00:00
2026-08-31,DFR0868,digikey,ok,200.0,exact,DFR0868,9.0,,2026-08-31T13:14:41+00:00
2026-08-31,SIPY RCZ1 & RCZ3,digikey,ok,200.0,exact,SIPY RCZ1 & RCZ3,14.0,,2026-08-31T13:14:42+00:00
2026-08-31,DFR0654-F,digikey,ok,200.0,exact,DFR0654-F,9.0,,2026-08-31T13:14:44+00:00
2026-08-31,LOPY4,digikey,ok,200.0,exact,LOPY4,14.0,,2026-08-31T13:14:46+00:00
2026-08-31,FIPY,digikey,ok,200.0,exact,FIPY,14.0,,2026-08-31T13:14:47+00:00
2026-08-31,SIPY RCZ2 & RCZ4,digikey,ok,200.0,exact,SIPY RCZ2 & RCZ4,14.0,,2026-08-31T13:14:48+00:00
2026-08-31,211201004,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-31T13:14:50+00:00
2026-08-31,WIPY 3.0,digikey,ok,200.0,exact,WIPY 3.0,14.0,,2026-08-31T13:14:51+00:00
2026-08-31,211201005,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-31T13:14:53+00:00
2026-08-31,LOPY,digikey,ok,200.0,exact,LOPY,3.0,,2026-08-31T13:14:54+00:00
2026-08-31,DFR0706-EN,digikey,ok,200.0,exact,DFR0706-EN,9.0,,2026-08-31T13:14:56+00:00
2026-08-31,DEMO56F8013-EE,digikey,ok,200.0,exact,DEMO56F8013-EE,15.0,,2026-08-31T13:14:57+00:00
2026-08-31,140G-G2C3-C25,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-31T13:14:58+00:00
2026-08-31,140G-G2C3-C32,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-31T13:14:59+00:00
2026-08-31,140G-G2C3-C50,digikey,no_match,200.0,,,,catalog returned 0 products,2026-08-31T13:15:01+00:00
2026-08-31,STM32F103ZET6TR,digikey,ok,200.0,exact,STM32F103ZET6TR,52.0,,2026-08-31T13:15:02+00:00
2026-08-31,STM32F103ZGT6,digikey,ok,200.0,exact,STM32F103ZGT6,52.0,,2026-08-31T13:15:03+00:00
2026-08-31,STM32F103ZEH6,digikey,ok,200.0,exact,STM32F103ZEH6,52.0,,2026-08-31T13:15:05+00:00
2026-08-31,STM32F103VET6TR,digikey,ok,200.0,exact,STM32F103VET6TR,52.0,,2026-08-31T13:15:07+00:00
2026-08-31,STM32F103ZET6,digikey,ok,200.0,exact,STM32F103ZET6,52.0,,2026-08-31T13:15:08+00:00
2026-08-31,STM32F103VCT6,digikey,ok,200.0,exact,STM32F103VCT6,52.0,,2026-08-31T13:15:09+00:00
2026-08-31,STM32F103RET6TR,digikey,ok,200.0,exact,STM32F103RET6TR,52.0,,2026-08-31T13:15:11+00:00
2026-08-31,STM32F103RET6,digikey,ok,200.0,exact,STM32F103RET6,52.0,,2026-08-31T13:15:12+00:00
2026-08-31,STM32F103VET6,digikey,ok,200.0,exact,STM32F103VET6,52.0,,2026-08-31T13:15:14+00:00
2026-08-31,STM32F103ZCT6,digikey,ok,200.0,exact,STM32F103ZCT6,52.0,,2026-08-31T13:15:15+00:00
2026-08-31,STM32F103RGT6,digikey,ok,200.0,exact,STM32F103RGT6,52.0,,2026-08-31T13:15:17+00:00
2026-08-31,STM32F103RCT6,digikey,ok,200.0,exact,STM32F103RCT6,52.0,,2026-08-31T13:15:19+00:00
2026-08-31,STM32F103C8T6,digikey,ok,200.0,exact,STM32F103C8T6,40.0,,2026-08-31T13:15:21+00:00
2026-08-31,STM32F103CBT6,digikey,ok,200.0,exact,STM32F103CBT6,40.0,,2026-08-31T13:15:22+00:00
2026-08-31,STM32F103VDT6,digikey,ok,200.0,exact,STM32F103VDT6,52.0,,2026-08-31T13:15:24+00:00
2026-08-31,STM32F103VFT6,digikey,ok,200.0,exact,STM32F103VFT6,52.0,,2026-08-31T13:15:26+00:00
2026-08-31,STM32F103VBT6,digikey,ok,200.0,exact,STM32F103VBT6,52.0,,2026-08-31T13:15:28+00:00
2026-08-31,STM32F103RDT6,digikey,ok,200.0,exact,STM32F103RDT6,52.0,,2026-08-31T13:15:30+00:00
2026-08-31,STM32F103R8T6,digikey,ok,200.0,exact,STM32F103R8T6,52.0,,2026-08-31T13:15:31+00:00
2026-08-31,STM32F103RBT6,digikey,ok,200.0,exact,STM32F103RBT6,52.0,,2026-08-31T13:15:33+00:00
2026-08-31,STM32F103VGT6TR,digikey,ok,200.0,exact,STM32F103VGT6TR,52.0,,2026-08-31T13:15:34+00:00
2026-08-31,STM32F103CBT6TR,digikey,ok,200.0,exact,STM32F103CBT6TR,40.0,,2026-08-31T13:15:36+00:00
2026-08-31,STM32F103ZFT6,digikey,ok,200.0,exact,STM32F103ZFT6,52.0,,2026-08-31T13:15:37+00:00
2026-08-31,STM32F103ZGH6,digikey,ok,200.0,exact,STM32F103ZGH6,52.0,,2026-08-31T13:15:38+00:00
2026-08-31,STM32F103RCT7,digikey,ok,200.0,exact,STM32F103RCT7,52.0,,2026-08-31T13:15:40+00:00
2026-08-31,STM32F103ZDT6,digikey,ok,200.0,exact,STM32F103ZDT6,52.0,,2026-08-31T13:15:41+00:00
2026-08-31,STM32F103CBT7,digikey,ok,200.0,exact,STM32F103CBT7,40.0,,2026-08-31T13:15:43+00:00
2026-08-31,STM32F103T8U6,digikey,ok,200.0,exact,STM32F103T8U6,40.0,,2026-08-31T13:15:45+00:00
2026-08-31,STM32F103RET7,digikey,ok,200.0,exact,STM32F103RET7,52.0,,2026-08-31T13:15:46+00:00
2026-08-31,STM32F103CBU6,digikey,ok,200.0,exact,STM32F103CBU6,40.0,,2026-08-31T13:15:48+00:00
2026-08-31,STM32F103TBU6,digikey,ok,200.0,exact,STM32F103TBU6,40.0,,2026-08-31T13:15:49+00:00
2026-08-31,STM32F103VEH6,digikey,ok,200.0,exact,STM32F103VEH6,52.0,,2026-08-31T13:15:51+00:00
2026-08-31,STM32F103C6T7A,digikey,ok,200.0,exact,STM32F103C6T7A,40.0,,2026-08-31T13:15:53+00:00
2026-08-31,STM32F103RGT6TR,digikey,ok,200.0,exact,STM32F103RGT6TR,52.0,,2026-08-31T13:15:54+00:00
2026-08-31,STM32F103RFT6,digikey,ok,200.0,exact,STM32F103RFT6,52.0,,2026-08-31T13:15:56+00:00
2026-08-31,STM32F103V8T6,digikey,ok,200.0,exact,STM32F103V8T6,52.0,,2026-08-31T13:15:59+00:00
2026-08-31,STM32F103C8T7,digikey,ok,200.0,exact,STM32F103C8T7,40.0,,2026-08-31T13:16:01+00:00
2026-08-31,STM32F103C4T6A,digikey,ok,200.0,exact,STM32F103C4T6A,40.0,,2026-08-31T13:16:02+00:00
2026-08-31,STM32F103VET7,digikey,ok,200.0,exact,STM32F103VET7,52.0,,2026-08-31T13:16:04+00:00
2026-08-31,STM32F103VGT6,digikey,ok,200.0,exact,STM32F103VGT6,52.0,,2026-08-31T13:16:05+00:00
2026-08-31,STM32F103C6T6A,digikey,ok,200.0,exact,STM32F103C6T6A,40.0,,2026-08-31T13:16:07+00:00
2026-08-31,STM32F103ZEH7,digikey,ok,200.0,exact,STM32F103ZEH7,52.0,,2026-08-31T13:16:09+00:00
2026-08-31,STM32F103RCT6TR,digikey,ok,200.0,exact,STM32F103RCT6TR,52.0,,2026-08-31T13:16:10+00:00
2026-08-31,STM32F103T8U7,digikey,ok,200.0,exact,STM32F103T8U7,40.0,,2026-08-31T13:16:12+00:00
2026-08-31,STM32F103ZGT6TR,digikey,ok,200.0,exact,STM32F103ZGT6TR,52.0,,2026-08-31T13:16:14+00:00
2026-08-31,STM32F103RBT6TR,digikey,ok,200.0,exact,STM32F103RBT6TR,52.0,,2026-08-31T13:16:15+00:00
2026-08-31,STM32F103T6U6A,digikey,ok,200.0,exact,STM32F103T6U6A,40.0,,2026-08-31T13:16:16+00:00
2026-08-31,STM32F103R8T7,digikey,ok,200.0,exact,STM32F103R8T7,52.0,,2026-08-31T13:16:17+00:00
2026-08-31,STM32F103VGT7,digikey,ok,200.0,exact,STM32F103VGT7,52.0,,2026-08-31T13:16:19+00:00
2026-08-31,STM32F103VCT6TR,digikey,ok,200.0,exact,STM32F103VCT6TR,52.0,,2026-08-31T13:16:21+00:00
2026-08-31,STM32F103C8T6TR,digikey,ok,200.0,exact,STM32F103C8T6TR,40.0,,2026-08-31T13:16:22+00:00
2026-08-31,STM32F103RCY6TR,digikey,ok,200.0,exact,STM32F103RCY6TR,52.0,,2026-08-31T13:16:24+00:00
2026-08-31,STM32F103VBT7,digikey,ok,200.0,exact,STM32F103VBT7,52.0,,2026-08-31T13:16:25+00:00
2026-08-31,STM32F103VEH7,digikey,ok,200.0,exact,STM32F103VEH7,52.0,,2026-08-31T13:16:27+00:00
2026-08-31,STM32F103REY6TR,digikey,ok,200.0,exact,STM32F103REY6TR,52.0,,2026-08-31T13:16:28+00:00
2026-08-31,STM32F103R8T6TR,digikey,ok,200.0,exact,STM32F103R8T6TR,52.0,,2026-08-31T13:16:29+00:00
2026-08-31,STM32F103VFT6TR,digikey,ok,200.0,exact,STM32F103VFT6TR,52.0,,2026-08-31T13:16:31+00:00
2026-08-31,STM32F103RFT6TR,digikey,ok,200.0,exact,STM32F103RFT6TR,52.0,,2026-08-31T13:16:32+00:00
2026-08-31,STM32F103V8H6,digikey,ok,200.0,exact,STM32F103V8H6,52.0,,2026-08-31T13:16:33+00:00
2026-08-31,STM32F103RBT7,digikey,ok,200.0,exact,STM32F103RBT7,52.0,,2026-08-31T13:16:35+00:00
2026-08-31,STM32F103VBH6,digikey,ok,200.0,exact,STM32F103VBH6,52.0,,2026-08-31T13:16:37+00:00
2026-08-31,STM32F103R6T6A,digikey,ok,200.0,exact,STM32F103R6T6A,52.0,,2026-08-31T13:16:38+00:00
2026-08-31,STM32F103VCH6,digikey,ok,200.0,exact,STM32F103VCH6,52.0,,2026-08-31T13:16:39+00:00
2026-08-31,STM32F103ZCT6TR,digikey,ok,200.0,exact,STM32F103ZCT6TR,52.0,,2026-08-31T13:16:41+00:00
2026-08-31,STM32F103ZCH6,digikey,ok,200.0,exact,STM32F103ZCH6,52.0,,2026-08-31T13:16:42+00:00
2026-08-31,STM32F103RBH6,digikey,ok,200.0,exact,STM32F103RBH6,52.0,,2026-08-31T13:16:44+00:00
2026-08-31,STM32F103VFT7,digikey,ok,200.0,exact,STM32F103VFT7,52.0,,2026-08-31T13:16:45+00:00
2026-08-31,STM32F103RDY6TR,digikey,ok,200.0,exact,STM32F103RDY6TR,52.0,,2026-08-31T13:16:46+00:00
2026-08-31,STM32F103VDT6TR,digikey,ok,200.0,exact,STM32F103VDT6TR,52.0,,2026-08-31T13:16:48+00:00
2026-08-31,STM32F103ZDH6,digikey,ok,200.0,exact,STM32F103ZDH6,52.0,,2026-08-31T13:16:49+00:00
2026-08-31,STM32F103T4U6A,digikey,ok,200.0,exact,STM32F103T4U6A,40.0,,2026-08-31T13:16:51+00:00
2026-08-31,STM32F103T8U7TR,digikey,ok,200.0,exact,STM32F103T8U7TR,40.0,,2026-08-31T13:16:52+00:00
2026-08-31,STM32F103RDT6TR,digikey,ok,200.0,exact,STM32F103RDT6TR,52.0,,2026-08-31T13:16:54+00:00
2026-08-31,STM32F103R4H6A,digikey,ok,200.0,exact,STM32F103R4H6A,52.0,,2026-08-31T13:16:55+00:00
2026-08-31,STM32F103C6U6A,digikey,ok,200.0,exact,STM32F103C6U6A,40.0,,2026-08-31T13:16:57+00:00
2026-08-31,STM32F103R6H6A,digikey,ok,200.0,exact,STM32F103R6H6A,52.0,,2026-08-31T13:16:58+00:00
2026-08-31,STM32F103VDT7,digikey,ok,200.0,exact,STM32F103VDT7,52.0,,2026-08-31T13:17:00+00:00
2026-08-31,STM32F103TBU7,digikey,ok,200.0,exact,STM32F103TBU7,40.0,,2026-08-31T13:17:01+00:00
2026-08-31,STM32F103ZFH6,digikey,ok,200.0,exact,STM32F103ZFH6,52.0,,2026-08-31T13:17:03+00:00
2026-08-31,STM32F103C6T6ATR,digikey,ok,200.0,exact,STM32F103C6T6ATR,40.0,,2026-08-31T13:17:04+00:00
2026-08-31,STM32F103R8H7,digikey,ok,200.0,exact,STM32F103R8H7,52.0,,2026-08-31T13:17:06+00:00
